sku,name,brand,color,category,retail_price,nsa_cost,available_sizes,vendor_name
GP6535-029,Adidas Badge of Sport Tee - Navy/White,Adidas,Navy/White,T-Shirts,22.00,11.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GP6535-032,Adidas Badge of Sport Tee - Red/White,Adidas,Red/White,T-Shirts,22.00,11.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GP6535-023,Adidas Badge of Sport Tee - Scarlet,Adidas,Scarlet,T-Shirts,22.00,11.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GP6535-017,Adidas Badge of Sport Tee - Team Forest Green,Adidas,Team Forest Green,T-Shirts,22.00,11.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GP6535-013,Adidas Badge of Sport Tee - Team Gold,Adidas,Team Gold,T-Shirts,22.00,11.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GP6535-007,Adidas Badge of Sport Tee - Team Maroon,Adidas,Team Maroon,T-Shirts,22.00,11.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GP6535-012,Adidas Badge of Sport Tee - Team Orange,Adidas,Team Orange,T-Shirts,22.00,11.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GP6535-008,Adidas Badge of Sport Tee - Team Power Red,Adidas,Team Power Red,T-Shirts,22.00,11.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GP6535-002,Adidas Badge of Sport Tee - White,Adidas,White,T-Shirts,22.00,11.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GP6535-030,Adidas Badge of Sport Tee - White/Black,Adidas,White/Black,T-Shirts,22.00,11.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GP6602-001,Adidas Designed 2 Move Tee - Black,Adidas,Black,T-Shirts,25.00,12.50,"XS,S,M,L,XL,2XL",Adidas
GP6602-028,Adidas Designed 2 Move Tee - Black/White,Adidas,Black/White,T-Shirts,25.00,12.50,"XS,S,M,L,XL,2XL",Adidas
GP6602-024,Adidas Designed 2 Move Tee - Bold Blue,Adidas,Bold Blue,T-Shirts,25.00,12.50,"XS,S,M,L,XL,2XL",Adidas
GP6602-025,Adidas Designed 2 Move Tee - Dark Green,Adidas,Dark Green,T-Shirts,25.00,12.50,"XS,S,M,L,XL,2XL",Adidas
GP6602-027,Adidas Designed 2 Move Tee - Grey Five,Adidas,Grey Five,T-Shirts,25.00,12.50,"XS,S,M,L,XL,2XL",Adidas
GP6602-022,Adidas Designed 2 Move Tee - Legend Ink,Adidas,Legend Ink,T-Shirts,25.00,12.50,"XS,S,M,L,XL,2XL",Adidas
GP6602-026,Adidas Designed 2 Move Tee - Medium Grey Heather,Adidas,Medium Grey Heather,T-Shirts,25.00,12.50,"XS,S,M,L,XL,2XL",Adidas
GP6602-029,Adidas Designed 2 Move Tee - Navy/White,Adidas,Navy/White,T-Shirts,25.00,12.50,"XS,S,M,L,XL,2XL",Adidas
GP6602-020,Adidas Designed 2 Move Tee - Night Grey,Adidas,Night Grey,T-Shirts,25.00,12.50,"XS,S,M,L,XL,2XL",Adidas
GP6602-031,Adidas Designed 2 Move Tee - Royal/White,Adidas,Royal/White,T-Shirts,25.00,12.50,"XS,S,M,L,XL,2XL",Adidas
GP6602-023,Adidas Designed 2 Move Tee - Scarlet,Adidas,Scarlet,T-Shirts,25.00,12.50,"XS,S,M,L,XL,2XL",Adidas
GP6602-005,Adidas Designed 2 Move Tee - Team Collegiate Red,Adidas,Team Collegiate Red,T-Shirts,25.00,12.50,"XS,S,M,L,XL,2XL",Adidas
GP6602-006,Adidas Designed 2 Move Tee - Team Dark Green,Adidas,Team Dark Green,T-Shirts,25.00,12.50,"XS,S,M,L,XL,2XL",Adidas
GP6602-017,Adidas Designed 2 Move Tee - Team Forest Green,Adidas,Team Forest Green,T-Shirts,25.00,12.50,"XS,S,M,L,XL,2XL",Adidas
GP6602-019,Adidas Designed 2 Move Tee - Team Kelly Green,Adidas,Team Kelly Green,T-Shirts,25.00,12.50,"XS,S,M,L,XL,2XL",Adidas
GP6602-009,Adidas Designed 2 Move Tee - Team Light Grey,Adidas,Team Light Grey,T-Shirts,25.00,12.50,"XS,S,M,L,XL,2XL",Adidas
GP6602-007,Adidas Designed 2 Move Tee - Team Maroon,Adidas,Team Maroon,T-Shirts,25.00,12.50,"XS,S,M,L,XL,2XL",Adidas
GP6602-012,Adidas Designed 2 Move Tee - Team Orange,Adidas,Team Orange,T-Shirts,25.00,12.50,"XS,S,M,L,XL,2XL",Adidas
GP6602-008,Adidas Designed 2 Move Tee - Team Power Red,Adidas,Team Power Red,T-Shirts,25.00,12.50,"XS,S,M,L,XL,2XL",Adidas
GP6602-004,Adidas Designed 2 Move Tee - Team Royal Blue,Adidas,Team Royal Blue,T-Shirts,25.00,12.50,"XS,S,M,L,XL,2XL",Adidas
GP6602-018,Adidas Designed 2 Move Tee - Team Shock Pink,Adidas,Team Shock Pink,T-Shirts,25.00,12.50,"XS,S,M,L,XL,2XL",Adidas
GP6602-002,Adidas Designed 2 Move Tee - White,Adidas,White,T-Shirts,25.00,12.50,"XS,S,M,L,XL,2XL",Adidas
GM2224-016,Adidas Essential 3-Stripe Tee - Collegiate Burgundy,Adidas,Collegiate Burgundy,T-Shirts,25.00,12.50,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2224-025,Adidas Essential 3-Stripe Tee - Dark Green,Adidas,Dark Green,T-Shirts,25.00,12.50,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2224-033,Adidas Essential 3-Stripe Tee - Green/White,Adidas,Green/White,T-Shirts,25.00,12.50,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2224-027,Adidas Essential 3-Stripe Tee - Grey Five,Adidas,Grey Five,T-Shirts,25.00,12.50,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2224-003,Adidas Essential 3-Stripe Tee - Navy,Adidas,Navy,T-Shirts,25.00,12.50,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2224-029,Adidas Essential 3-Stripe Tee - Navy/White,Adidas,Navy/White,T-Shirts,25.00,12.50,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2224-020,Adidas Essential 3-Stripe Tee - Night Grey,Adidas,Night Grey,T-Shirts,25.00,12.50,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2224-010,Adidas Essential 3-Stripe Tee - Onix/Grey,Adidas,Onix/Grey,T-Shirts,25.00,12.50,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2224-031,Adidas Essential 3-Stripe Tee - Royal/White,Adidas,Royal/White,T-Shirts,25.00,12.50,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2224-014,Adidas Essential 3-Stripe Tee - Team Collegiate Navy,Adidas,Team Collegiate Navy,T-Shirts,25.00,12.50,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2224-017,Adidas Essential 3-Stripe Tee - Team Forest Green,Adidas,Team Forest Green,T-Shirts,25.00,12.50,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2224-009,Adidas Essential 3-Stripe Tee - Team Light Grey,Adidas,Team Light Grey,T-Shirts,25.00,12.50,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2224-008,Adidas Essential 3-Stripe Tee - Team Power Red,Adidas,Team Power Red,T-Shirts,25.00,12.50,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2224-002,Adidas Essential 3-Stripe Tee - White,Adidas,White,T-Shirts,25.00,12.50,"XS,S,M,L,XL,2XL,3XL",Adidas
HK7632-028,Adidas Own The Run Tee - Black/White,Adidas,Black/White,T-Shirts,35.00,17.50,"XS,S,M,L,XL,2XL",Adidas
HK7632-024,Adidas Own The Run Tee - Bold Blue,Adidas,Bold Blue,T-Shirts,35.00,17.50,"XS,S,M,L,XL,2XL",Adidas
HK7632-021,Adidas Own The Run Tee - Carbon,Adidas,Carbon,T-Shirts,35.00,17.50,"XS,S,M,L,XL,2XL",Adidas
HK7632-025,Adidas Own The Run Tee - Dark Green,Adidas,Dark Green,T-Shirts,35.00,17.50,"XS,S,M,L,XL,2XL",Adidas
HK7632-015,Adidas Own The Run Tee - Dark Grey Heather,Adidas,Dark Grey Heather,T-Shirts,35.00,17.50,"XS,S,M,L,XL,2XL",Adidas
HK7632-033,Adidas Own The Run Tee - Green/White,Adidas,Green/White,T-Shirts,35.00,17.50,"XS,S,M,L,XL,2XL",Adidas
HK7632-029,Adidas Own The Run Tee - Navy/White,Adidas,Navy/White,T-Shirts,35.00,17.50,"XS,S,M,L,XL,2XL",Adidas
HK7632-020,Adidas Own The Run Tee - Night Grey,Adidas,Night Grey,T-Shirts,35.00,17.50,"XS,S,M,L,XL,2XL",Adidas
HK7632-010,Adidas Own The Run Tee - Onix/Grey,Adidas,Onix/Grey,T-Shirts,35.00,17.50,"XS,S,M,L,XL,2XL",Adidas
HK7632-031,Adidas Own The Run Tee - Royal/White,Adidas,Royal/White,T-Shirts,35.00,17.50,"XS,S,M,L,XL,2XL",Adidas
HK7632-023,Adidas Own The Run Tee - Scarlet,Adidas,Scarlet,T-Shirts,35.00,17.50,"XS,S,M,L,XL,2XL",Adidas
HK7632-006,Adidas Own The Run Tee - Team Dark Green,Adidas,Team Dark Green,T-Shirts,35.00,17.50,"XS,S,M,L,XL,2XL",Adidas
HK7632-009,Adidas Own The Run Tee - Team Light Grey,Adidas,Team Light Grey,T-Shirts,35.00,17.50,"XS,S,M,L,XL,2XL",Adidas
HK7632-012,Adidas Own The Run Tee - Team Orange,Adidas,Team Orange,T-Shirts,35.00,17.50,"XS,S,M,L,XL,2XL",Adidas
HK7632-008,Adidas Own The Run Tee - Team Power Red,Adidas,Team Power Red,T-Shirts,35.00,17.50,"XS,S,M,L,XL,2XL",Adidas
HK7632-004,Adidas Own The Run Tee - Team Royal Blue,Adidas,Team Royal Blue,T-Shirts,35.00,17.50,"XS,S,M,L,XL,2XL",Adidas
HK7632-030,Adidas Own The Run Tee - White/Black,Adidas,White/Black,T-Shirts,35.00,17.50,"XS,S,M,L,XL,2XL",Adidas
GP6524-001,Adidas Sport ID Tee - Black,Adidas,Black,T-Shirts,25.00,12.50,"S,M,L,XL,2XL",Adidas
GP6524-028,Adidas Sport ID Tee - Black/White,Adidas,Black/White,T-Shirts,25.00,12.50,"S,M,L,XL,2XL",Adidas
GP6524-024,Adidas Sport ID Tee - Bold Blue,Adidas,Bold Blue,T-Shirts,25.00,12.50,"S,M,L,XL,2XL",Adidas
GP6524-021,Adidas Sport ID Tee - Carbon,Adidas,Carbon,T-Shirts,25.00,12.50,"S,M,L,XL,2XL",Adidas
GP6524-016,Adidas Sport ID Tee - Collegiate Burgundy,Adidas,Collegiate Burgundy,T-Shirts,25.00,12.50,"S,M,L,XL,2XL",Adidas
GP6524-015,Adidas Sport ID Tee - Dark Grey Heather,Adidas,Dark Grey Heather,T-Shirts,25.00,12.50,"S,M,L,XL,2XL",Adidas
GP6524-022,Adidas Sport ID Tee - Legend Ink,Adidas,Legend Ink,T-Shirts,25.00,12.50,"S,M,L,XL,2XL",Adidas
GP6524-026,Adidas Sport ID Tee - Medium Grey Heather,Adidas,Medium Grey Heather,T-Shirts,25.00,12.50,"S,M,L,XL,2XL",Adidas
GP6524-003,Adidas Sport ID Tee - Navy,Adidas,Navy,T-Shirts,25.00,12.50,"S,M,L,XL,2XL",Adidas
GP6524-029,Adidas Sport ID Tee - Navy/White,Adidas,Navy/White,T-Shirts,25.00,12.50,"S,M,L,XL,2XL",Adidas
GP6524-020,Adidas Sport ID Tee - Night Grey,Adidas,Night Grey,T-Shirts,25.00,12.50,"S,M,L,XL,2XL",Adidas
GP6524-032,Adidas Sport ID Tee - Red/White,Adidas,Red/White,T-Shirts,25.00,12.50,"S,M,L,XL,2XL",Adidas
GP6524-031,Adidas Sport ID Tee - Royal/White,Adidas,Royal/White,T-Shirts,25.00,12.50,"S,M,L,XL,2XL",Adidas
GP6524-023,Adidas Sport ID Tee - Scarlet,Adidas,Scarlet,T-Shirts,25.00,12.50,"S,M,L,XL,2XL",Adidas
GP6524-011,Adidas Sport ID Tee - Team Collegiate Purple,Adidas,Team Collegiate Purple,T-Shirts,25.00,12.50,"S,M,L,XL,2XL",Adidas
GP6524-005,Adidas Sport ID Tee - Team Collegiate Red,Adidas,Team Collegiate Red,T-Shirts,25.00,12.50,"S,M,L,XL,2XL",Adidas
GP6524-017,Adidas Sport ID Tee - Team Forest Green,Adidas,Team Forest Green,T-Shirts,25.00,12.50,"S,M,L,XL,2XL",Adidas
GP6524-013,Adidas Sport ID Tee - Team Gold,Adidas,Team Gold,T-Shirts,25.00,12.50,"S,M,L,XL,2XL",Adidas
GP6524-019,Adidas Sport ID Tee - Team Kelly Green,Adidas,Team Kelly Green,T-Shirts,25.00,12.50,"S,M,L,XL,2XL",Adidas
GP6524-009,Adidas Sport ID Tee - Team Light Grey,Adidas,Team Light Grey,T-Shirts,25.00,12.50,"S,M,L,XL,2XL",Adidas
GP6524-012,Adidas Sport ID Tee - Team Orange,Adidas,Team Orange,T-Shirts,25.00,12.50,"S,M,L,XL,2XL",Adidas
GP6524-008,Adidas Sport ID Tee - Team Power Red,Adidas,Team Power Red,T-Shirts,25.00,12.50,"S,M,L,XL,2XL",Adidas
GP6524-018,Adidas Sport ID Tee - Team Shock Pink,Adidas,Team Shock Pink,T-Shirts,25.00,12.50,"S,M,L,XL,2XL",Adidas
GP6524-002,Adidas Sport ID Tee - White,Adidas,White,T-Shirts,25.00,12.50,"S,M,L,XL,2XL",Adidas
HK7654-001,Adidas Supernova Singlet - Black,Adidas,Black,T-Shirts,32.00,16.00,"XS,S,M,L,XL",Adidas
HK7654-021,Adidas Supernova Singlet - Carbon,Adidas,Carbon,T-Shirts,32.00,16.00,"XS,S,M,L,XL",Adidas
HK7654-016,Adidas Supernova Singlet - Collegiate Burgundy,Adidas,Collegiate Burgundy,T-Shirts,32.00,16.00,"XS,S,M,L,XL",Adidas
HK7654-025,Adidas Supernova Singlet - Dark Green,Adidas,Dark Green,T-Shirts,32.00,16.00,"XS,S,M,L,XL",Adidas
HK7654-015,Adidas Supernova Singlet - Dark Grey Heather,Adidas,Dark Grey Heather,T-Shirts,32.00,16.00,"XS,S,M,L,XL",Adidas
HK7654-033,Adidas Supernova Singlet - Green/White,Adidas,Green/White,T-Shirts,32.00,16.00,"XS,S,M,L,XL",Adidas
HK7654-027,Adidas Supernova Singlet - Grey Five,Adidas,Grey Five,T-Shirts,32.00,16.00,"XS,S,M,L,XL",Adidas
HK7654-026,Adidas Supernova Singlet - Medium Grey Heather,Adidas,Medium Grey Heather,T-Shirts,32.00,16.00,"XS,S,M,L,XL",Adidas
HK7654-010,Adidas Supernova Singlet - Onix/Grey,Adidas,Onix/Grey,T-Shirts,32.00,16.00,"XS,S,M,L,XL",Adidas
HK7654-014,Adidas Supernova Singlet - Team Collegiate Navy,Adidas,Team Collegiate Navy,T-Shirts,32.00,16.00,"XS,S,M,L,XL",Adidas
HK7654-011,Adidas Supernova Singlet - Team Collegiate Purple,Adidas,Team Collegiate Purple,T-Shirts,32.00,16.00,"XS,S,M,L,XL",Adidas
HK7654-019,Adidas Supernova Singlet - Team Kelly Green,Adidas,Team Kelly Green,T-Shirts,32.00,16.00,"XS,S,M,L,XL",Adidas
HK7654-009,Adidas Supernova Singlet - Team Light Grey,Adidas,Team Light Grey,T-Shirts,32.00,16.00,"XS,S,M,L,XL",Adidas
HK7654-007,Adidas Supernova Singlet - Team Maroon,Adidas,Team Maroon,T-Shirts,32.00,16.00,"XS,S,M,L,XL",Adidas
HK7654-008,Adidas Supernova Singlet - Team Power Red,Adidas,Team Power Red,T-Shirts,32.00,16.00,"XS,S,M,L,XL",Adidas
HK7654-018,Adidas Supernova Singlet - Team Shock Pink,Adidas,Team Shock Pink,T-Shirts,32.00,16.00,"XS,S,M,L,XL",Adidas
GP6557-001,Adidas Techfit Compression Tee - Black,Adidas,Black,T-Shirts,35.00,17.50,"S,M,L,XL,2XL",Adidas
GP6557-028,Adidas Techfit Compression Tee - Black/White,Adidas,Black/White,T-Shirts,35.00,17.50,"S,M,L,XL,2XL",Adidas
GP6557-021,Adidas Techfit Compression Tee - Carbon,Adidas,Carbon,T-Shirts,35.00,17.50,"S,M,L,XL,2XL",Adidas
GP6557-016,Adidas Techfit Compression Tee - Collegiate Burgundy,Adidas,Collegiate Burgundy,T-Shirts,35.00,17.50,"S,M,L,XL,2XL",Adidas
GP6557-015,Adidas Techfit Compression Tee - Dark Grey Heather,Adidas,Dark Grey Heather,T-Shirts,35.00,17.50,"S,M,L,XL,2XL",Adidas
GP6557-033,Adidas Techfit Compression Tee - Green/White,Adidas,Green/White,T-Shirts,35.00,17.50,"S,M,L,XL,2XL",Adidas
GP6557-026,Adidas Techfit Compression Tee - Medium Grey Heather,Adidas,Medium Grey Heather,T-Shirts,35.00,17.50,"S,M,L,XL,2XL",Adidas
GP6557-003,Adidas Techfit Compression Tee - Navy,Adidas,Navy,T-Shirts,35.00,17.50,"S,M,L,XL,2XL",Adidas
GP6557-029,Adidas Techfit Compression Tee - Navy/White,Adidas,Navy/White,T-Shirts,35.00,17.50,"S,M,L,XL,2XL",Adidas
GP6557-020,Adidas Techfit Compression Tee - Night Grey,Adidas,Night Grey,T-Shirts,35.00,17.50,"S,M,L,XL,2XL",Adidas
GP6557-031,Adidas Techfit Compression Tee - Royal/White,Adidas,Royal/White,T-Shirts,35.00,17.50,"S,M,L,XL,2XL",Adidas
GP6557-023,Adidas Techfit Compression Tee - Scarlet,Adidas,Scarlet,T-Shirts,35.00,17.50,"S,M,L,XL,2XL",Adidas
GP6557-011,Adidas Techfit Compression Tee - Team Collegiate Purple,Adidas,Team Collegiate Purple,T-Shirts,35.00,17.50,"S,M,L,XL,2XL",Adidas
GP6557-006,Adidas Techfit Compression Tee - Team Dark Green,Adidas,Team Dark Green,T-Shirts,35.00,17.50,"S,M,L,XL,2XL",Adidas
GP6557-017,Adidas Techfit Compression Tee - Team Forest Green,Adidas,Team Forest Green,T-Shirts,35.00,17.50,"S,M,L,XL,2XL",Adidas
GP6557-013,Adidas Techfit Compression Tee - Team Gold,Adidas,Team Gold,T-Shirts,35.00,17.50,"S,M,L,XL,2XL",Adidas
GP6557-019,Adidas Techfit Compression Tee - Team Kelly Green,Adidas,Team Kelly Green,T-Shirts,35.00,17.50,"S,M,L,XL,2XL",Adidas
GP6557-009,Adidas Techfit Compression Tee - Team Light Grey,Adidas,Team Light Grey,T-Shirts,35.00,17.50,"S,M,L,XL,2XL",Adidas
GP6557-007,Adidas Techfit Compression Tee - Team Maroon,Adidas,Team Maroon,T-Shirts,35.00,17.50,"S,M,L,XL,2XL",Adidas
GP6557-008,Adidas Techfit Compression Tee - Team Power Red,Adidas,Team Power Red,T-Shirts,35.00,17.50,"S,M,L,XL,2XL",Adidas
GP6557-018,Adidas Techfit Compression Tee - Team Shock Pink,Adidas,Team Shock Pink,T-Shirts,35.00,17.50,"S,M,L,XL,2XL",Adidas
GP6557-002,Adidas Techfit Compression Tee - White,Adidas,White,T-Shirts,35.00,17.50,"S,M,L,XL,2XL",Adidas
GP6557-030,Adidas Techfit Compression Tee - White/Black,Adidas,White/Black,T-Shirts,35.00,17.50,"S,M,L,XL,2XL",Adidas
GP6591-028,Adidas Training Supply Tank - Black/White,Adidas,Black/White,T-Shirts,28.00,14.00,"XS,S,M,L,XL",Adidas
GP6591-021,Adidas Training Supply Tank - Carbon,Adidas,Carbon,T-Shirts,28.00,14.00,"XS,S,M,L,XL",Adidas
GP6591-016,Adidas Training Supply Tank - Collegiate Burgundy,Adidas,Collegiate Burgundy,T-Shirts,28.00,14.00,"XS,S,M,L,XL",Adidas
GP6591-025,Adidas Training Supply Tank - Dark Green,Adidas,Dark Green,T-Shirts,28.00,14.00,"XS,S,M,L,XL",Adidas
GP6591-033,Adidas Training Supply Tank - Green/White,Adidas,Green/White,T-Shirts,28.00,14.00,"XS,S,M,L,XL",Adidas
GP6591-027,Adidas Training Supply Tank - Grey Five,Adidas,Grey Five,T-Shirts,28.00,14.00,"XS,S,M,L,XL",Adidas
GP6591-022,Adidas Training Supply Tank - Legend Ink,Adidas,Legend Ink,T-Shirts,28.00,14.00,"XS,S,M,L,XL",Adidas
GP6591-026,Adidas Training Supply Tank - Medium Grey Heather,Adidas,Medium Grey Heather,T-Shirts,28.00,14.00,"XS,S,M,L,XL",Adidas
GP6591-003,Adidas Training Supply Tank - Navy,Adidas,Navy,T-Shirts,28.00,14.00,"XS,S,M,L,XL",Adidas
GP6591-029,Adidas Training Supply Tank - Navy/White,Adidas,Navy/White,T-Shirts,28.00,14.00,"XS,S,M,L,XL",Adidas
GP6591-020,Adidas Training Supply Tank - Night Grey,Adidas,Night Grey,T-Shirts,28.00,14.00,"XS,S,M,L,XL",Adidas
GP6591-010,Adidas Training Supply Tank - Onix/Grey,Adidas,Onix/Grey,T-Shirts,28.00,14.00,"XS,S,M,L,XL",Adidas
GP6591-032,Adidas Training Supply Tank - Red/White,Adidas,Red/White,T-Shirts,28.00,14.00,"XS,S,M,L,XL",Adidas
GP6591-031,Adidas Training Supply Tank - Royal/White,Adidas,Royal/White,T-Shirts,28.00,14.00,"XS,S,M,L,XL",Adidas
GP6591-011,Adidas Training Supply Tank - Team Collegiate Purple,Adidas,Team Collegiate Purple,T-Shirts,28.00,14.00,"XS,S,M,L,XL",Adidas
GP6591-005,Adidas Training Supply Tank - Team Collegiate Red,Adidas,Team Collegiate Red,T-Shirts,28.00,14.00,"XS,S,M,L,XL",Adidas
GP6591-006,Adidas Training Supply Tank - Team Dark Green,Adidas,Team Dark Green,T-Shirts,28.00,14.00,"XS,S,M,L,XL",Adidas
GP6591-017,Adidas Training Supply Tank - Team Forest Green,Adidas,Team Forest Green,T-Shirts,28.00,14.00,"XS,S,M,L,XL",Adidas
GP6591-009,Adidas Training Supply Tank - Team Light Grey,Adidas,Team Light Grey,T-Shirts,28.00,14.00,"XS,S,M,L,XL",Adidas
GP6591-012,Adidas Training Supply Tank - Team Orange,Adidas,Team Orange,T-Shirts,28.00,14.00,"XS,S,M,L,XL",Adidas
GP6591-004,Adidas Training Supply Tank - Team Royal Blue,Adidas,Team Royal Blue,T-Shirts,28.00,14.00,"XS,S,M,L,XL",Adidas
GP6591-018,Adidas Training Supply Tank - Team Shock Pink,Adidas,Team Shock Pink,T-Shirts,28.00,14.00,"XS,S,M,L,XL",Adidas
GP6591-002,Adidas Training Supply Tank - White,Adidas,White,T-Shirts,28.00,14.00,"XS,S,M,L,XL",Adidas
GP6591-030,Adidas Training Supply Tank - White/Black,Adidas,White/Black,T-Shirts,28.00,14.00,"XS,S,M,L,XL",Adidas
HA6318-001,Adidas Condivo 22 Training Top - Black,Adidas,Black,Tops,55.00,27.50,"XS,S,M,L,XL,2XL,3XL",Adidas
HA6318-021,Adidas Condivo 22 Training Top - Carbon,Adidas,Carbon,Tops,55.00,27.50,"XS,S,M,L,XL,2XL,3XL",Adidas
HA6318-025,Adidas Condivo 22 Training Top - Dark Green,Adidas,Dark Green,Tops,55.00,27.50,"XS,S,M,L,XL,2XL,3XL",Adidas
HA6318-015,Adidas Condivo 22 Training Top - Dark Grey Heather,Adidas,Dark Grey Heather,Tops,55.00,27.50,"XS,S,M,L,XL,2XL,3XL",Adidas
HA6318-027,Adidas Condivo 22 Training Top - Grey Five,Adidas,Grey Five,Tops,55.00,27.50,"XS,S,M,L,XL,2XL,3XL",Adidas
HA6318-022,Adidas Condivo 22 Training Top - Legend Ink,Adidas,Legend Ink,Tops,55.00,27.50,"XS,S,M,L,XL,2XL,3XL",Adidas
HA6318-029,Adidas Condivo 22 Training Top - Navy/White,Adidas,Navy/White,Tops,55.00,27.50,"XS,S,M,L,XL,2XL,3XL",Adidas
HA6318-032,Adidas Condivo 22 Training Top - Red/White,Adidas,Red/White,Tops,55.00,27.50,"XS,S,M,L,XL,2XL,3XL",Adidas
HA6318-031,Adidas Condivo 22 Training Top - Royal/White,Adidas,Royal/White,Tops,55.00,27.50,"XS,S,M,L,XL,2XL,3XL",Adidas
HA6318-023,Adidas Condivo 22 Training Top - Scarlet,Adidas,Scarlet,Tops,55.00,27.50,"XS,S,M,L,XL,2XL,3XL",Adidas
HA6318-005,Adidas Condivo 22 Training Top - Team Collegiate Red,Adidas,Team Collegiate Red,Tops,55.00,27.50,"XS,S,M,L,XL,2XL,3XL",Adidas
HA6318-017,Adidas Condivo 22 Training Top - Team Forest Green,Adidas,Team Forest Green,Tops,55.00,27.50,"XS,S,M,L,XL,2XL,3XL",Adidas
HA6318-019,Adidas Condivo 22 Training Top - Team Kelly Green,Adidas,Team Kelly Green,Tops,55.00,27.50,"XS,S,M,L,XL,2XL,3XL",Adidas
HA6318-004,Adidas Condivo 22 Training Top - Team Royal Blue,Adidas,Team Royal Blue,Tops,55.00,27.50,"XS,S,M,L,XL,2XL,3XL",Adidas
HA6318-018,Adidas Condivo 22 Training Top - Team Shock Pink,Adidas,Team Shock Pink,Tops,55.00,27.50,"XS,S,M,L,XL,2XL,3XL",Adidas
HA6318-002,Adidas Condivo 22 Training Top - White,Adidas,White,Tops,55.00,27.50,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2191-028,Adidas Fleece Crewneck - Black/White,Adidas,Black/White,Tops,50.00,25.00,"S,M,L,XL,2XL,3XL",Adidas
GM2191-021,Adidas Fleece Crewneck - Carbon,Adidas,Carbon,Tops,50.00,25.00,"S,M,L,XL,2XL,3XL",Adidas
GM2191-025,Adidas Fleece Crewneck - Dark Green,Adidas,Dark Green,Tops,50.00,25.00,"S,M,L,XL,2XL,3XL",Adidas
GM2191-015,Adidas Fleece Crewneck - Dark Grey Heather,Adidas,Dark Grey Heather,Tops,50.00,25.00,"S,M,L,XL,2XL,3XL",Adidas
GM2191-033,Adidas Fleece Crewneck - Green/White,Adidas,Green/White,Tops,50.00,25.00,"S,M,L,XL,2XL,3XL",Adidas
GM2191-022,Adidas Fleece Crewneck - Legend Ink,Adidas,Legend Ink,Tops,50.00,25.00,"S,M,L,XL,2XL,3XL",Adidas
GM2191-026,Adidas Fleece Crewneck - Medium Grey Heather,Adidas,Medium Grey Heather,Tops,50.00,25.00,"S,M,L,XL,2XL,3XL",Adidas
GM2191-031,Adidas Fleece Crewneck - Royal/White,Adidas,Royal/White,Tops,50.00,25.00,"S,M,L,XL,2XL,3XL",Adidas
GM2191-023,Adidas Fleece Crewneck - Scarlet,Adidas,Scarlet,Tops,50.00,25.00,"S,M,L,XL,2XL,3XL",Adidas
GM2191-014,Adidas Fleece Crewneck - Team Collegiate Navy,Adidas,Team Collegiate Navy,Tops,50.00,25.00,"S,M,L,XL,2XL,3XL",Adidas
GM2191-006,Adidas Fleece Crewneck - Team Dark Green,Adidas,Team Dark Green,Tops,50.00,25.00,"S,M,L,XL,2XL,3XL",Adidas
GM2191-017,Adidas Fleece Crewneck - Team Forest Green,Adidas,Team Forest Green,Tops,50.00,25.00,"S,M,L,XL,2XL,3XL",Adidas
GM2191-012,Adidas Fleece Crewneck - Team Orange,Adidas,Team Orange,Tops,50.00,25.00,"S,M,L,XL,2XL,3XL",Adidas
GM2191-008,Adidas Fleece Crewneck - Team Power Red,Adidas,Team Power Red,Tops,50.00,25.00,"S,M,L,XL,2XL,3XL",Adidas
GM2191-004,Adidas Fleece Crewneck - Team Royal Blue,Adidas,Team Royal Blue,Tops,50.00,25.00,"S,M,L,XL,2XL,3XL",Adidas
GM2191-002,Adidas Fleece Crewneck - White,Adidas,White,Tops,50.00,25.00,"S,M,L,XL,2XL,3XL",Adidas
GM2191-030,Adidas Fleece Crewneck - White/Black,Adidas,White/Black,Tops,50.00,25.00,"S,M,L,XL,2XL,3XL",Adidas
